Dataset,Group,Model,Category,TNNT-Category,Entity,COR,INC,PAR,SPU,MIS,IGN
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Office of Museums",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","six men",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Assad ’ s regime",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","senior Iraqi officials",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","repressive regimes",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Bahrain",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Syrian opposition forces",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Islamic Association",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","a group of professional businessmen",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","all those wounded",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the prosecution",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the enemy",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","The Syrian Democratic Forces",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","a young group of Syrian men and women",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","all the parties",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","companies",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the European Union",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","militants",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","aid workers",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the World Monuments Fund",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","regime",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Coalition military forces",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Donors",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the ISIL terrorist group",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","NAVCENT",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","3 4 5 A",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Al Qaeda",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","others",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","international donors",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","al Ghuraba Brigades",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Popular Mobilization Forces",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","five ISIL tactical units",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","innocent people",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Peshmerga",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the terrorist group",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Skype",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the navy",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","The International Community",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","SAC",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","developers , proliferators and users",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","U. S.",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Vermont Air National Guard",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","maintenance group",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the counter - ISIL coalition",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Combined Joint Forces Land Component Command",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the State Department",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Unified Trident",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","al - Rahman Farms",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","enemy fighters",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Royal Air Force",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Security Council",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","businessmen",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the coalition forces",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Syrian Electronic Army",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the UN Independent Commission of Inquiry",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","al Qaida",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Facebook",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the wider international community",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","innocent civilians",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","their wives and children",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Twitter ABlinken",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Damascus University",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Associated Press",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the terrorist group ISIL",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the two men",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","U. S. Central Command",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","S. Central Command",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","this terrorist group",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","government forces",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","The enemy",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Federal Government of Iraq",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Forbin",0,1,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","operations group",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","70 civilians",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Hotbird",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Global Coalition to Counter ISIL",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Kurdish fighters",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Monotheism Supporters Brigades",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Operation Inherent Resolve",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Syrian Opposition",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the government",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the residents of Camp Hurriya",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Elite troops",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Camp Hurriya residents",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","painters",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","CJTF OIR",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","young musicians",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","counter - ISIL coalition",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","our international coalition",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","partners",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the task force",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Royal Navy",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Rewards for Justice",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Peshmerga counter - attack brigades",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","US Special Operations",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Syrian government",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Syrians",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","The regime",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Government of",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","foreign fighters",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Daesh",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","fighters",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the IS group",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the world community",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Coalition nations",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the warfighter",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Network Solutions",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","translators and linguists",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","War Council",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Twitter",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Turkey",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","The Department of Defense",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the police",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Air Force Reserve Command",1,0,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","their people",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","religious minority refugee populations",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","U. S. Air Forces Central Command",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Iraq people",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the Jordanian army and intelligence",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","snipers",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Instagram",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Tinker",0,1,0,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","regime of Assad",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Zublin",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","citizens",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","government officials",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","the SDF",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Al Qaida '",0,0,0,1,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Counter Daesh Coalition",0,0,1,0,0,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Syrians at the farm",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","violent extremist groups",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","his nephews",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","units",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Iraqi state television",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","both countries",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","other volunteers",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","donor countries",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","Egyptians",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","ministers",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","all Iraqis",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","The international community",0,0,0,0,1,0
"re3d","gs18","flair_fast_ontonotes_model","ORG","tnnt:Organisation","many of his friends",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Office of Museums",0,0,1,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","families",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","all Syrians",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","independent media",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Iraqi government forces",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Army of the Victorious Sect",1,0,0,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Many of his comrades",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","its partners on the ground",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","the G7",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","the insurgency",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","the area ' s Muslims",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","international heritage experts",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Iraqi soldiers",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Iraqi military officials",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Syrian democratic forces",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Iraqi Armed Forces",0,0,1,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Small Group",0,0,1,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","his government",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","WMF",1,0,0,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","DAESH",1,0,0,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","EU markets",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","international partners",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","the Jordanians",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","ourselves",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","the international coalition",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","their fighters",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Navy",0,0,1,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Future of Babylon",0,0,1,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Syrian regime aircrew",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","all political parties",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","ISIL tactical unit",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","all communities",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Yazidi Black Book Mishefa Re",0,0,0,1,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Radio 4",1,0,0,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Combined Joint Forces Land Component Command Operation Inherent Resolve",0,0,1,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","prisoners",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","guarantors of the ceasefire",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","coalition forces",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","at least 35 more innocent civilians",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","our Kurdish partners",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Some members",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Ninety - Four Citizen Airmen",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","United",0,0,1,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","the Iraqi Army",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","friends",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","our international",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","other perpetrators of human rights abuses",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","CJTF",1,0,0,0,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","young Iraqis",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","BBCNewsMagazine",0,0,0,1,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Syrian government forces",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","them",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","an aid convoy",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","these brutal terrorists",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","an interagency delegation",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Asad regime",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","the global coalition",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","this terrorist organization",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Foreign Office",0,0,0,1,0,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","Syrian news agency Sana",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","its allies",0,0,0,0,1,0
"re3d","ss4","flair_pooled_model","ORG","tnnt:Organisation","residents",0,0,0,0,1,0
