Dataset,Group,Model,Category,TNNT-Category,Entity,COR,INC,PAR,SPU,MIS,IGN
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Company Thinkplus Investments",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Holder",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Silicium de Provence SAS",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Subsidiaries in Investments",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Board",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","People ' s Bank of China",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","of Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","ERISA",1,0,0,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Shi Rongbin Address",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Deposit Account",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Equity Transfer Contract",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower ' s Books",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","or Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Bank for Borrower",0,0,1,0,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Company Unconditional",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Essence",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Master Ventures",0,0,0,1,0,0
"SEC_Filings","ss4","allennlp_ner","ORG","tnnt:Organisation","Borrower Company",0,0,0,1,0,0
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","g Inter company Indebtedness",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Internal Revenue Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Loan Documents and this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Article 10. 1",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Massachusetts Uniform Commercial Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the other Loan Documents",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Schedule 1 to this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","a UCC Financing Statement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any Holder 7",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","a Term Loan",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Agent",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Limited Liability Company Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the "" Act """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Loan Documents or the value of the Property ; ii",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Assignment or the Fifth Supplemental Lease",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Affiliate of Ashford",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Property or the Interests , the Borrower for purposes of this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the control of Agent and Lenders",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any provision of this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","HKIAC in accordance with HKIAC Procedures for Arbitration",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Article 4",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Borrower of any provision of this Agreement or any other Loan Document",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","This Amendment",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any Event of Default",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","such Person ' s Board of Directors",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law",""" Commitment Termination Date """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","such Person of the Loan Documents",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Stipulated Loss Value",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Federal Fair Labor Standards Act.",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Indebtedness to Lenders under this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Loan",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","this Section 2",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any Holder ' s rights under this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Investment the "" Workout Fee """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the "" Interim Payment """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 148 of the Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the terms hereunder , which Control Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Sections 6",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","9 b Borrower",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Equipment Advance",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 4 of this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Loan Supplement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","an Insolvency Proceeding",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Obligations",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 8",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any Person under the United States Bankruptcy Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Stock Options to the Borrower",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any Control Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","this Agreement , Lender",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Credit Extensions",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Schedule 1. 1",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","a Reportable Event or Prohibited Transaction",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Insolvency Proceedings",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Master Venture Agreement of Servicer",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Exclusive Business Cooperation Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","This Loan Agreement this "" Agreement """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the "" Loan Agreement """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Servicer ; ii Servicer",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Payment / Advance Form",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","an Opinion of Tax Counsel",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Silicon S P Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Commitment Termination Date",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","C any other provisions in the Loan Documents other than non monetary , non economic or administrative amendments",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Stipulated Loan Value",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","a Declare all Obligations",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Lenders ' Lien in the Collateral",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Servicer shall service",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the express provisions of the Loan Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Trustee and the Paying Agent",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Payment / Advance Form",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 7",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","7 PAGE 8",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Article 15",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 101 of the Bankruptcy Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Loan Agreement ; iii modify the principal amount of the Loan ; iv",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Final Payment",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any Insolvency Proceeding",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Fifth Amendment and Supplement to Lease",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","no Event of Default",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","an Event of Loss and Borrower",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 10. 12 Limited Nature of Company '",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Article 1 Definitions",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","this Loan Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the terms hereof or any of the express provisions of the Loan Agreement ; viii",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","an Accepted Loan Servicing Practice",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Articles or Divisions of the Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Perfection Certificate or arising under this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Loan Documents",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Term Loan and Security Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Investment Program Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the "" Board of Arbitration """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Event of Default",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","a Letter of Credit",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 13",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Chapter 46 of the Acts of Assembly of 1952 of the Commonwealth of Virginia",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Lenders ' Lien on any Collateral",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Unassigned Rights",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Loan : 7. 1",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Borrower Equity Interest",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Program Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Lender ' s",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 103 of the Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Funding Date of each Credit Extension",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","clause c of the definition of Permitted Lien",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the observance and performance by Borrower of any of the terms , covenants , provisions and conditions of the Loan Documents",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Perfection Certificate",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","this Agreement and Accepted Loan Servicing Practices",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Collateral upon an Event of Default",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Lease , this Loan Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Lenders ' Lien in such Collateral Account",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the United States Bankruptcy Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Servicer",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","1 This Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any Loan Document",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any Loan Documents",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Employment Retirement Income Security Act",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the date of this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law",""" Fifth Supplemental Lease """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Contingent Obligation",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 1",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","8 Governing Law and Resolution of Disputes 8",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Event of Default",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Indenture",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","an Event of Default under the Loan Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the "" Program """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","a Control Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Insolvency Proceeding """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law",""" Insolvency Proceeding """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Loan Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","this Section 10",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any Credit Extension",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Workout Fee",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Holders under this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any other Loan Document",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 3 42",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","No Breach This Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","such 5 PAGE 6 Financed Equipment",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 10",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 6",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Borrower Equity Interest to Lender",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Board of Arbitration",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the "" Power of Attorney """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","a Borrower Transfer ; vii",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Payment Date",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Loan Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Tranche B Cash Payment "" Tranche B Repayment """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","no Credit Extension",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the terms of this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","no Default or Event of Default",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Term Loan",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Pittston Terminal ' s Liability for Obligations of the Company ; Certain Decisions Regarding the Bonds",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Warrant",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 4. 14 of the Loan Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Agreement an "" Event of Loss """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Fifth Supplemental Lease",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","an Event of Default under Section 8",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","This Loan Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Repayment Date",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","a Contingent Obligation",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","this Section 8",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","The Loan Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Title 11 of the United States Code 11 U. S. C. Sec.",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","all Credit Extensions",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Page 5 of 12 7",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Loan on behalf of the Holders in accordance with the terms of this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","an Insolvency Proceeding or an Insolvency Proceeding",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","other Person liable for payment of the Loan",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","any Payment / Advance Form",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Article 10",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the "" Silicon S P Agreement """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","no Credit Extensions",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 4",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","such Unassigned Rights",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Sections of this Loan Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Investment Company Act",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Effective Date",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Article 3 Security for the Loan",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Exclusive Option Agreement with Borrower and Lender",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Master Venture Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Bond",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","; c Servicer",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Federal Fair Labor Standards Act",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Equity Transfer Contract",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Fifth Supplemental Lease and the Indenture",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the applicable Amortization Schedule",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Borrower ' s Books",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","an Event of Default",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Financed Equipment",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 10. 4 Amendments",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Lender of this Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Sections 4",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the reasonable judgment of",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Original Stated Cost of the item of Financed Equipment",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","a Share Pledge Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Servicer from the lien of any other security agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law",""" Bankruptcy Code """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Perfection Certificate ; c Subordinated Debt ; d unsecured Indebtedness",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the "" Program Agreement """,0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the French Commercial Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Throughput Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Share Pledge Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 10. 8 Complete Agreement",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 55 of the Code",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Article",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","Section 2",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","C the Prepayment Fee",0,0,0,0,0,1
"SEC_Filings","gs18","stanza_model","LAW","tnnt:Law","the Loan The Borrower",0,0,0,0,0,1
